iter	Passed	Remaining
4773	199699	9453
4774	199759	9412
4775	199819	9371
4776	199837	9328
4777	199905	9288
4778	199981	9247
4779	200050	9207
4780	200097	9165
4781	200214	9127
4782	200235	9084
4783	200259	9041
4784	200279	8998
4785	200302	8956
4786	200402	8917
4787	200444	8875
4788	200472	8832
4789	200495	8789
4790	200519	8747
4791	200540	8704
4792	200560	8661
4793	200618	8620
4794	200693	8580
4795	200720	8537
4796	200743	8495
4797	200765	8452
4798	200787	8409
4799	200808	8367
4800	200896	8327
4801	200952	8285
4802	200974	8243
4803	201018	8201
4804	201112	8161
4805	201138	8119
4806	201168	8076
4807	201193	8034
4808	201215	7991
4809	201266	7950
4810	201338	7909
4811	201362	7867
4812	201410	7825
4813	201493	7785
4814	201523	7742
4815	201547	7700
4816	201571	7657
4817	201619	7616
4818	201819	7580
4819	201849	7537
4820	201875	7495
4821	201898	7452
4822	201945	7411
4823	202030	7370
4824	202062	7328
4825	202089	7286
4826	202114	7243
4827	202140	7201
4828	202222	7160
4829	202270	7119
4830	202295	7076
4831	202319	7034
4832	202430	6994
4833	202463	6952
4834	202490	6910
4835	202514	6867
4836	202534	6825
4837	202556	6782
4838	202611	6741
4839	202688	6700
4840	202719	6658
4841	202745	6615
4842	202768	6573
4843	202793	6530
4844	202816	6488
4845	202842	6446
4846	202938	6405
4847	202969	6363
4848	202993	6321
4849	203021	6279
4850	203044	6236
4851	203064	6194
4852	203128	6152
4853	203196	6111
4854	203225	6069
4855	203250	6027
4856	203275	5984
4857	203296	5942
4858	203321	5900
4859	203343	5857
4860	203443	5817
4861	203480	5775
4862	203506	5733
4863	203533	5690
4864	203559	5648
4865	203583	5606
4866	203604	5563
4867	203721	5524
4868	203764	5482
4869	203795	5440
4870	203823	5397
4871	203850	5355
4872	203873	5313
4873	203981	5273
4874	204089	5233
4875	204133	5191
4876	204212	5150
4877	204268	5108
4878	204295	5066
4879	204321	5024
4880	204344	4981
4881	204368	4939
4882	204390	4897
4883	204419	4855
4884	204514	4814
4885	204541	4772
4886	204567	4730
4887	204588	4687
4888	204608	4645
4889	204658	4603
4890	204731	4562
4891	204754	4520
4892	204775	4478
4893	204799	4435
4894	204820	4393
4895	204898	4352
4896	204968	4311
4897	204991	4268
4898	205009	4226
4899	205032	4184
4900	205141	4143
4901	205176	4101
4902	205201	4059
4903	205226	4017
4904	205248	3975
4905	205272	3933
4906	205375	3892
4907	205415	3850
4908	205440	3808
4909	205466	3766
4910	205491	3724
4911	205515	3681
4912	205537	3639
4913	205637	3598
4914	205668	3556
4915	205694	3514
4916	205721	3472
4917	205741	3430
4918	205764	3388
4919	205821	3346
4920	205895	3305
4921	205922	3263
4922	205947	3221
4923	205972	3179
4924	205998	3137
4925	206036	3095
4926	206133	3054
4927	206162	3012
4928	206186	2970
4929	206208	2927
4930	206230	2885
4931	206257	2843
4932	206357	2802
4933	206397	2760
4934	206425	2718
4935	206450	2676
4936	206473	2634
4937	206496	2592
4938	206517	2550
4939	206622	2509
4940	206653	2467
4941	206675	2425
4942	206700	2383
4943	206723	2341
4944	206815	2300
4945	206862	2258
4946	206893	2216
4947	206919	2174
4948	206943	2132
4949	206966	2090
4950	206989	2048
4951	207077	2007
4952	207151	1965
4953	207276	1924
4954	207313	1882
4955	207411	1841
4956	207433	1799
4957	207514	1757
4958	207676	1717
4959	207741	1675
4960	207766	1633
4961	207894	1592
4962	207963	1550
4963	208151	1509
4964	208265	1468
4965	208294	1426
4966	208392	1384
4967	208430	1342
4968	208454	1300
4969	208613	1259
4970	208724	1217
4971	208746	1175
4972	208834	1133
4973	208877	1091
4974	209032	1050
4975	209062	1008
4976	209084	966
4977	209101	924
4978	209162	882
4979	209233	840
4980	209264	798
4981	209290	756
4982	209309	714
4983	209333	672
4984	209356	629
4985	209377	587
4986	209482	546
4987	209510	504
4988	209533	461
4989	209555	419
4990	209660	378
4991	209691	336
4992	209711	294
4993	209731	251
4994	209827	210
4995	209852	168
4996	209873	125
4997	209894	83
4998	209926	41
4999	210025	0
