iter	Logloss
4341	0.3489250806
4342	0.3488869801
4343	0.3488264965
4344	0.3487967308
4345	0.3487561821
4346	0.3487370175
4347	0.348695632
4348	0.3486543258
4349	0.3486273736
4350	0.3485597481
4351	0.3485231046
4352	0.3484874134
4353	0.3484750651
4354	0.3484419534
4355	0.348411128
4356	0.3483759606
4357	0.3483625984
4358	0.3483591073
4359	0.3483536157
4360	0.3483490438
4361	0.3483368359
4362	0.3482770415
4363	0.3482686467
4364	0.3482255265
4365	0.3481951112
4366	0.3481550759
4367	0.3481222332
4368	0.3480933483
4369	0.3480297986
4370	0.3480153157
4371	0.347964013
4372	0.3479487619
4373	0.3479366504
4374	0.3479046622
4375	0.3478507867
4376	0.347805425
4377	0.34780178
4378	0.3477718304
4379	0.3477563379
4380	0.3477034772
4381	0.3476743384
4382	0.3476410793
4383	0.347603878
4384	0.3475673682
4385	0.3475517117
4386	0.3475126993
4387	0.3475052446
4388	0.3474806537
4389	0.347469398
4390	0.3474307043
4391	0.3473843884
4392	0.3473793148
4393	0.3473510733
4394	0.3473232745
4395	0.3472938163
4396	0.3472453388
4397	0.3472166438
4398	0.347175882
4399	0.3471215826
4400	0.3470977144
4401	0.3470580904
4402	0.3470294452
4403	0.3470130779
4404	0.3470026468
4405	0.3469500276
4406	0.3469135609
4407	0.3468801317
4408	0.346862108
4409	0.3468260459
4410	0.3468066356
4411	0.3467856256
4412	0.3467666907
4413	0.3467304167
4414	0.3467015991
4415	0.3466775236
4416	0.346657266
4417	0.346624511
4418	0.3465891898
4419	0.3465646339
4420	0.3465315157
4421	0.3465134253
4422	0.3464621302
4423	0.3464149658
4424	0.3464003433
4425	0.3463487122
4426	0.3463028053
4427	0.3462545572
4428	0.3462545573
4429	0.3461947357
4430	0.3461452154
4431	0.3461199895
4432	0.3460982581
4433	0.3460251946
4434	0.3459566765
4435	0.3458953958
4436	0.34586506
4437	0.3458183396
4438	0.3457578574
4439	0.3457344246
4440	0.3457000683
4441	0.3456815472
4442	0.3456145368
4443	0.3456034058
4444	0.3455632807
4445	0.3455236939
4446	0.3455151408
4447	0.3454735845
4448	0.3454239948
4449	0.3453621751
4450	0.345336308
4451	0.3453145533
4452	0.345258941
4453	0.3452224676
4454	0.3452224516
4455	0.3452195331
4456	0.3451878837
4457	0.345171207
4458	0.3451330452
4459	0.3450970351
4460	0.3450657588
4461	0.3450011724
4462	0.3449610101
4463	0.3449451562
4464	0.3448839273
4465	0.3448666659
4466	0.3448646528
4467	0.344858573
4468	0.3448375221
4469	0.3448299369
4470	0.3447926675
4471	0.3447804582
4472	0.3447653373
4473	0.3447373375
4474	0.3447257026
4475	0.3447083617
4476	0.3446521004
4477	0.3446076998
4478	0.344586174
4479	0.3445732356
4480	0.3445684864
4481	0.3445305195
4482	0.3445293543
4483	0.3444953879
4484	0.3444566588
4485	0.3443972382
4486	0.3443666658
4487	0.3443637766
4488	0.3443306032
4489	0.344324325
4490	0.3442789053
4491	0.3442121016
4492	0.3441834516
4493	0.3441615909
4494	0.3441605772
4495	0.3440888123
4496	0.3440729161
4497	0.3440428646
4498	0.3440144109
4499	0.3439888246
4500	0.343957277
4501	0.3438893529
4502	0.3438344777
4503	0.3438294761
4504	0.3438043119
4505	0.3437849982
4506	0.3437655075
4507	0.343677056
4508	0.3436509949
4509	0.3436263243
4510	0.3436058368
4511	0.3435894291
4512	0.3435782566
4513	0.3435388261
4514	0.3434937841
4515	0.3434476741
4516	0.3434081792
4517	0.3433711669
4518	0.3433645348
4519	0.3433284376
4520	0.3432972993
4521	0.3432850857
4522	0.3432288491
4523	0.3432021674
4524	0.3431612387
4525	0.3430986472
4526	0.3430608755
4527	0.3430367272
4528	0.3430078239
4529	0.3429877461
4530	0.3429478588
4531	0.3429117146
4532	0.3428954163
4533	0.3428586446
4534	0.3428302073
4535	0.342815386
4536	0.3427681513
4537	0.3427395687
4538	0.3427187456
4539	0.3426651223
4540	0.3426271004
4541	0.3426092052
4542	0.3425995768
4543	0.3425990052
4544	0.3425915835
4545	0.342554442
4546	0.342548395
4547	0.3425242546
4548	0.3425113016
4549	0.3424957705
4550	0.3424384186
4551	0.3423893008
4552	0.342373328
4553	0.3423629838
4554	0.3423442056
4555	0.3423161987
4556	0.3422889431
4557	0.3422592196
4558	0.342254535
4559	0.342213623
4560	0.3421941346
4561	0.3421415548
4562	0.3420694714
4563	0.3420606048
4564	0.3420412887
4565	0.3419899365
4566	0.3419489156
4567	0.3418679048
4568	0.3418034419
4569	0.3417591632
4570	0.3417380607
4571	0.3417237171
4572	0.3416865115
4573	0.3416438702
4574	0.3416208656
4575	0.3415651416
4576	0.3415269985
4577	0.3414916472
4578	0.3414557775
4579	0.3414432047
4580	0.3413848296
4581	0.3413550854
4582	0.3413114457
4583	0.3412765358
4584	0.3412321575
4585	0.3412277201
4586	0.341205798
4587	0.3412034651
4588	0.3411956095
4589	0.3411521115
4590	0.341144045
4591	0.3411225891
4592	0.3410743697
4593	0.34106892
4594	0.3410427265
4595	0.3409829804
4596	0.3409656411
4597	0.3409270993
4598	0.3408752422
4599	0.340872592
4600	0.3408446716
4601	0.3408319066
4602	0.3407955995
4603	0.3407616775
4604	0.3407353123
4605	0.3406854892
4606	0.3406482965
4607	0.3406269241
4608	0.3405847976
4609	0.3405392763
4610	0.3405134255
4611	0.3405052946
4612	0.340458712
4613	0.3404381039
4614	0.3404373678
4615	0.3404091052
4616	0.3403913092
4617	0.3403889502
4618	0.340365337
4619	0.3403380907
4620	0.3402874296
4621	0.3402423455
4622	0.3401909187
4623	0.340160206
4624	0.3401508283
4625	0.340128286
4626	0.3401086738
4627	0.3401077407
4628	0.3400540554
4629	0.3400279123
4630	0.339993471
4631	0.3399458425
4632	0.3399433984
4633	0.3399070206
4634	0.3399039019
4635	0.3398922778
4636	0.3398470416
4637	0.3398270939
4638	0.3397644373
4639	0.3397591753
4640	0.3397562938
4641	0.3397042673
4642	0.3396787511
4643	0.3396450534
4644	0.3396252315
4645	0.3395851048
4646	0.339545272
4647	0.3394927051
4648	0.3394629642
4649	0.3394346422
4650	0.339419388
4651	0.3393702217
4652	0.3393337529
4653	0.3393199141
4654	0.3393033651
4655	0.3392758446
4656	0.3392530722
4657	0.3392182356
4658	0.3392180008
4659	0.3391936793
4660	0.3391748906
4661	0.3391706008
4662	0.3391124636
4663	0.3390826188
4664	0.3390433
4665	0.3390042504
4666	0.3389772314
4667	0.3389496996
4668	0.3389121672
4669	0.3389013158
4670	0.3388887751
4671	0.3388790251
4672	0.3388028132
4673	0.3387488938
4674	0.3386926042
4675	0.3386596555
4676	0.3386221525
4677	0.3385865394
4678	0.3385795798
4679	0.338508338
4680	0.338464447
4681	0.3384337554
4682	0.3383983366
4683	0.3383922641
4684	0.3383496125
4685	0.3383175287
4686	0.3382938871
4687	0.3382758613
4688	0.3382376337
4689	0.3381764664
4690	0.3381625681
4691	0.3381503667
4692	0.3381020409
4693	0.3380507034
4694	0.3380364395
4695	0.3380039286
4696	0.3379743477
4697	0.3379610976
4698	0.337923099
4699	0.3379167356
4700	0.3378917179
4701	0.3378746549
4702	0.3378512329
4703	0.3378347225
4704	0.3378023127
4705	0.3377683339
4706	0.3377588175
4707	0.3377541658
4708	0.3377107057
4709	0.3376564569
4710	0.3376304347
4711	0.3375824932
4712	0.3375518805
4713	0.3375224372
4714	0.3374688147
4715	0.3374497743
4716	0.337420087
4717	0.337403284
4718	0.3373629052
4719	0.3373182287
4720	0.3372964547
4721	0.3372906575
4722	0.3372500959
4723	0.3372274887
4724	0.3371989595
4725	0.3371815495
4726	0.3371278312
4727	0.3371161943
4728	0.3370635307
4729	0.3370246929
4730	0.3370103003
4731	0.3369589009
4732	0.3369062024
4733	0.3368842584
4734	0.3368284854
4735	0.3367801821
4736	0.3367373343
4737	0.3367212454
4738	0.3367046203
4739	0.3366671049
4740	0.3366520972
4741	0.3366445916
4742	0.3365893332
4743	0.3365775056
4744	0.336553467
4745	0.3364959271
4746	0.3364792432
4747	0.3364455392
4748	0.3364305097
4749	0.3364017992
4750	0.3363603199
4751	0.3363417971
4752	0.3363136457
4753	0.3362716538
4754	0.3362394272
4755	0.336184261
4756	0.3361327646
4757	0.3360863512
4758	0.3360607088
4759	0.336010152
4760	0.335997661
4761	0.3359576865
4762	0.3359577023
4763	0.3359146591
4764	0.3358761316
4765	0.335829699
4766	0.3357943326
4767	0.3357645435
4768	0.3357387437
4769	0.3357296768
4770	0.3357149689
4771	0.3356857186
4772	0.3356303173
4773	0.335600172
4774	0.3355610362
4775	0.3355397318
4776	0.3355246657
4777	0.3354829229
4778	0.3354450115
4779	0.3354240818
4780	0.3353787221
4781	0.3353448572
4782	0.3353344564
4783	0.335330266
4784	0.3353299347
4785	0.3352726721
4786	0.3352238617
4787	0.3351759568
4788	0.3351313656
4789	0.3351154891
4790	0.335106858
4791	0.3350913759
4792	0.3350775649
4793	0.3350448573
4794	0.3350205179
4795	0.334969637
4796	0.3349650854
4797	0.3349443507
4798	0.3349003293
4799	0.3348830234
4800	0.3348412123
4801	0.334785281
4802	0.3347696597
4803	0.3347368067
4804	0.3347054631
4805	0.3346849
4806	0.3346643098
4807	0.3346097928
4808	0.3345593277
4809	0.3345147373
4810	0.3344660223
4811	0.3344244848
4812	0.3343813368
4813	0.3343418619
4814	0.3342866283
4815	0.3342326114
4816	0.3342031769
4817	0.334169068
4818	0.3341347666
4819	0.334090626
4820	0.3340368903
4821	0.3340367125
4822	0.3340309638
4823	0.3340109688
4824	0.3339657699
4825	0.3339269669
4826	0.3339137535
4827	0.3338894884
4828	0.3338459725
4829	0.3338044779
4830	0.3337749045
4831	0.3337487522
4832	0.3337133965
4833	0.3336887038
4834	0.3336325379
4835	0.3336190665
4836	0.3335971045
4837	0.333589557
4838	0.3335534685
4839	0.3335207559
4840	0.3334624987
4841	0.333432446
4842	0.333407917
4843	0.3333648307
4844	0.3333398418
4845	0.33331249
4846	0.3332978216
4847	0.3332384791
4848	0.3332038822
4849	0.3331736658
4850	0.3331507414
4851	0.3331251897
4852	0.3331249587
4853	0.3331219545
4854	0.3330835513
4855	0.3330679145
4856	0.3330341191
4857	0.3329776464
4858	0.3329355914
4859	0.3329324077
4860	0.3329071902
4861	0.3328908648
4862	0.3328669168
4863	0.3328356167
4864	0.3327827587
4865	0.3327458133
4866	0.3327217391
4867	0.3326878496
4868	0.3326378597
4869	0.3325827808
4870	0.3325508507
4871	0.3325013562
4872	0.3324600642
4873	0.3324070673
4874	0.3323896342
4875	0.3323822462
4876	0.3323698054
4877	0.3323426763
4878	0.3323369709
4879	0.3323199522
4880	0.3322899171
4881	0.3322615562
4882	0.3322408309
4883	0.3322079268
4884	0.3321514918
4885	0.3321190906
4886	0.3320904122
4887	0.3320655176
4888	0.332065051
4889	0.3320633639
4890	0.3320287642
4891	0.3320157813
4892	0.3319956367
4893	0.3319718878
4894	0.3319444767
4895	0.331898105
4896	0.3318713327
4897	0.3318161678
4898	0.3317716298
4899	0.3317378638
4900	0.3317142528
4901	0.3316917601
4902	0.3316739401
4903	0.3316394259
4904	0.3316083536
4905	0.3315706021
4906	0.3315290749
4907	0.3315135116
4908	0.3314663534
4909	0.3314391497
4910	0.3313894511
4911	0.331354673
4912	0.3313259695
4913	0.3312820998
4914	0.3312398382
4915	0.3311980004
4916	0.3311573552
4917	0.3311534616
4918	0.3311336236
4919	0.3311157298
4920	0.3310726408
4921	0.3310575015
4922	0.3310216486
4923	0.3309800874
4924	0.3309332737
4925	0.3309270825
4926	0.3308813276
4927	0.3308398912
4928	0.3308027202
4929	0.330793064
4930	0.3307646077
4931	0.330737036
4932	0.3306856992
4933	0.3306329641
4934	0.3305982177
4935	0.3305670618
4936	0.3305486104
4937	0.330523628
4938	0.3304752493
4939	0.3304378822
4940	0.3304011084
4941	0.330386621
4942	0.3303497793
4943	0.3303311704
4944	0.330321053
4945	0.330307442
4946	0.3302777132
4947	0.3302398137
4948	0.3301965283
4949	0.3301851155
4950	0.3301528669
4951	0.3300883241
4952	0.3300869985
4953	0.3300391632
4954	0.3299990691
4955	0.3299704201
4956	0.3299506982
4957	0.3299298163
4958	0.32990049
4959	0.3298802035
4960	0.3298799186
4961	0.3298538261
4962	0.3298302601
4963	0.3298227998
4964	0.3297748406
4965	0.3297675193
4966	0.3297246716
4967	0.3296913927
4968	0.3296377853
4969	0.3296131919
4970	0.329577485
4971	0.3295591244
4972	0.3295363858
4973	0.3295224617
4974	0.3295026886
4975	0.3294634525
4976	0.3294548412
4977	0.3294548255
4978	0.329420422
4979	0.3293768693
4980	0.329352872
4981	0.3293161184
4982	0.3293160634
4983	0.3293106763
4984	0.3292843446
4985	0.3292503502
4986	0.3292039375
4987	0.3292005036
4988	0.3291808086
4989	0.3291530876
4990	0.3291366525
4991	0.3291196842
4992	0.3291173705
4993	0.3290988366
4994	0.3290699058
4995	0.3290581442
4996	0.3290357049
4997	0.3290329523
4998	0.3290094369
4999	0.3289881883
